タ,た,435,435,282,-1.7366
テ,て,307,307,356,-1.8445
テル,てる,307,919,17,-4.4291
テ,て,307,930,356,-4.9324
レ,れ,876,876,468,-2.3621
タリ,たり,360,360,451,-2.8912
テイル,ている,307,919,17,-5.6954
タノ,たの,435,1310,17,-6.6182
テイ,てい,307,930,17,-5.9739
タン,たん,435,1310,17,-6.8013
タヒト,た人,435,1285,17,-6.8794
タガ,たが,435,299,17,-6.8795
タケド,たけど,435,301,17,-6.9176
タコト,たこと,435,1310,17,-6.9763
タノデ,たので,435,316,17,-7.0752
タカラ,たから,435,297,17,-7.1245
テイタ,ていた,307,435,17,-6.4640
テタ,てた,307,435,17,-6.5050
、,、,10,10,151,-1.5634
ノ,の,368,368,408,-1.5758
テモ,ても,307,262,17,-6.5290
。,。,8,8,61,-1.6507
タンダ,たんだ,435,453,17,-7.3721
テキ,てき,307,904,17,-6.6436
ニ,に,151,151,282,-1.7031
ハ,は,261,261,468,-1.7069
タヨ,たよ,435,288,17,-7.4068
タト,たと,435,164,17,-7.4164
ヲ,を,156,156,356,-1.7569
ラレ,られ,876,876,356,-4.0743
