ノ,の,368,368,408,-1.5758
ヲ,を,156,156,356,-1.7569
ニ,に,151,151,282,-1.7031
ガ,が,148,148,468,-1.7910
ハ,は,261,261,468,-1.7069
デ,で,149,149,468,-1.9393
、,、,10,10,151,-1.5634
。,。,8,8,61,-1.6507
モ,も,262,262,468,-2.0460
ト,と,150,150,282,-2.3522
デ,で,458,458,468,-2.2625
」,」,7,7,121,-2.3882
カラ,から,147,147,356,-2.3281
ト,と,363,363,282,-2.4250
ダ,だ,453,453,471,-2.2407
・,・,5,5,203,-3.2741
…,…,5,5,184,-3.2961
ヤ,や,366,366,43,-2.4957
トシテ,として,179,179,356,-2.5704
シ,し,610,610,258,-1.9199
ナ,な,454,454,287,-2.1762
「,「,6,6,352,-2.3719
デス,です,460,460,17,-2.6909
テキ,的,1299,1299,169,-2.8436
ト,と,164,164,282,-2.1353
〜,〜,5,5,244,-4.1897
ナド,など,344,344,442,-2.6388
！,！,1318,1318,244,-2.2258
』,』,7,7,136,-3.8584
サン,さん,1302,1302,420,-3.0437
